userID,A,B
5264,3205,5047
5265,57088,46445
5266,6718,12852
5267,34298,41512
5268,1790,3855
5269,55978,29572
5270,2289,9992
5271,167552,20405
5272,48945,47989
5273,22893,375023
5274,104941,5491
5275,4777,29572
5276,34259,7541
5277,4583,5684
5278,1356,60389
5279,8562,10685
5280,179423,92996
5281,8205,5731
5282,37764,109774
5283,6569,1657
5284,2270,19276
5285,6820,9981
5286,9447,8691
5287,3837,36209
5288,62906,108996
5289,2289,4651
5290,169,4963
5291,3173,3054
5292,19184,25084
5293,56712,25084
5294,9447,4776
5295,14879,1771
5296,18007,5572
5297,9155,4670
5298,27702,57625
5299,329,4896
5300,10833,13639
5301,4704,11217
5302,14731,5588
5303,26157,25673
5304,21064,6374
5305,13285,28753
5306,3979,22792
5307,13633,1365
5308,84626,56027
5309,74934,57881
5310,13539,35085
5311,39605,110659
5312,30709,10402
5313,16126,14561
5314,6569,140
5315,3035,10746
5316,7460,10655
5317,33855,6764
5318,11304,1114
5319,179502,13573
5320,13365,14791
5321,11856,13407
5322,107153,2171
5323,12813,24778
5324,80431,25538
5325,36339,18334
5326,5817,1394
5327,3956,2083
5328,7889,35032
5329,12961,21363
5330,8666,2330
5331,25917,68059
5332,1736,8399
5333,35155,8815
5334,18535,12064
5335,51718,53102
5336,15957,10360
5337,8828,30665
5338,33840,33730
5339,71053,7670
5340,15961,34
5341,39703,10730
5342,12390,60991
5343,17757,3940
5344,44868,47637
5345,40137,12110
5346,13127,2946
5347,17757,2603
5348,28484,4158
5349,47478,7946
5350,1326,7363
5351,15679,936
5352,8282,54566
5353,1918,38846
5354,34939,118838
5355,28180,21971
5356,14555,12207
5357,15778,2019
5358,39451,38373
5359,11620,18335
5360,20249,133
5361,81121,37661
5362,12519,5008
5363,5505,8238
5364,8615,11385
5365,40909,45748
5366,9682,5264
5367,1377,18756
5368,9810,12060
5369,49026,27577
5370,3240,7085
5371,7746,326
5372,45,25453
5373,35155,8815
5374,150680,32721
5375,17757,2603
5376,34939,118838
5377,4704,11217
5378,3979,22792
5379,25178,7551
5380,9568,1194
5381,34391,31777
5382,14879,35505
5383,30709,10402
5384,329,4896
5385,88,8995
5386,1784,48442
5387,5911,6470
5388,10161,14172
5389,18091,7997
5390,8233,5719
5391,26157,25673
5392,16723,25084
5393,14274,3156
5394,44275,87071
5395,5153,20405
5396,56286,61535
5397,59037,117871
5398,167552,15350
5399,3307,2559
5400,31257,60923
5401,7580,2283
5402,54221,7349
5403,38488,72362
5404,10244,200
5405,391,7820
5406,9223,3790
5407,2354,3546
5408,20444,22453
5409,5172,358
5410,5264,640
5411,3544,23076
5412,33281,39940
5413,37269,2240
5414,6569,140
5415,841,16952
5416,98587,75494
5417,18098,34973
5418,15305,37411
5419,8233,129871
5420,343798,76740
5421,13206,3546
5422,52439,72812
5423,56435,32938
5424,81296,59143
5425,240427,15891
5426,32483,24006
5427,23792,7709
5428,82406,71645
5429,26270,26141
5430,26276,24275
5431,152195,39668
5432,143131,77208
5433,252754,114655
5434,20672,1513
5435,1837,30171
5436,5796,27777
5437,17073,23320
5438,2031,270
5439,29950,15972
5440,59473,103529
5441,79157,63216
5442,37886,32768
5443,20678,16743
5444,33600,7686
5445,14664,18520
5446,96171,6602
5447,2963,27453
5448,55231,39668
5449,32321,4067
5450,72814,72584
5451,109924,46065
5452,11022,65968
5453,14679,20056
5454,34880,80158
5455,18225,153133
5456,38051,12611
5457,84626,14763
5458,11636,8194
5459,15317,46493
5460,1222,24802
5461,23943,34114
5462,16161,55332
5463,40330,17933
5464,28090,23863
5465,5172,358
5466,34880,86193
5467,70299,9339
5468,27433,1718
5469,14611,6097
5470,38116,47255
5471,763,1892
5472,9580,7510
5473,7094,94741
5474,42608,19674
5475,72814,72584
5476,100283,358066
5477,4470,11999
5478,4033,904
5479,980,18228
5480,166,24776
5481,1830,3238
5482,113992,25636
5483,212734,382
5484,53475,39668
5485,38050,43725
5486,8494,3278
5487,8454,119087
5488,56941,20126
5489,41408,15891
5490,55618,20405
5491,42868,65809
5492,16443,89943
5493,87539,105136
5494,6654,384
5495,8642,43696
5496,63922,6900
5497,36339,10685
5498,17757,33271
5499,29563,35401
5500,108602,29572
5501,49181,47205
5502,132627,165849
5503,12272,19050
5504,151893,18046
5505,71950,13791
5506,111492,8642
5507,39616,13930
5508,34880,18847
5509,5362,49148
5510,12986,221497
5511,55121,108370
5512,6338,2471
5513,7443,29174
5514,151052,45748
5515,3802,98122
5516,36339,87356
5517,52980,22718
5518,77747,63216
5519,107434,65496
5520,25941,27290
5521,5343,14276
5522,24629,2805
5523,44751,6396
5524,78198,48755
5525,88699,26040
5526,96700,34790
5527,46936,3814
5528,13742,22127
5529,4102,4974
5530,13897,19402
5531,36858,5260
5532,21178,3109
5533,766,10386
5534,262,21581
5535,27006,17673
5536,9410,2313
5537,2030,33271
5538,60660,138468
5539,1040,18133
5540,79996,2042
5541,9682,10870
5542,3945,22661
5543,14319,31695
5544,3803,20828
5545,415,985
5546,12948,14040
5547,38791,201278
5548,45322,2873
5549,7284,13791
5550,21416,1206
5551,145821,39387
5552,89,10104
5553,94221,44987
5554,68731,15891
5555,10318,19330
5556,1201,1680
5557,11171,24798
5558,234886,358529
5559,3541,5566
5560,51821,4531
5561,46231,19467
5562,731,541
5563,56279,2805
5564,4561,104
5565,24338,44679
5566,89111,13026
5567,8040,3546
5568,2030,33271
5569,39616,13930
5570,8438,337
5571,4516,60259
5572,34880,5144
5573,46439,22453
5574,20610,2872
5575,817,10404
5576,44944,30508
5577,296439,47719
5578,257724,15891
5579,1495,19461
5580,45322,2873
5581,24748,66286
5582,8181,8691
5583,1809,4961
5584,1766,13262
5585,12985,15165
5586,3200,414
5587,55605,11626
5588,289301,29572
5589,17616,976
5590,16665,7411
5591,5529,282
5592,21681,77244
5593,27174,13975
5594,6356,52969
5595,10853,35108
5596,1486,40571
5597,10543,8561
5598,8466,8202
5599,8494,3278
5600,263278,133886
5601,103579,109198
5602,240427,15891
5603,10696,37467
5604,44879,25069
5605,6998,8303
5606,138889,4007
5607,20123,95528
5608,8355,6639
5609,37970,80166
5610,3178,4720
5611,78808,6105
5612,7804,856
5613,36083,24905
5614,22755,3465
5615,23915,34734
5616,1096,1117
5617,4294,9905
5618,28610,29099
5619,3021,13465
5620,60660,20056
5621,6456,16415
5622,34880,15058
5623,160184,4925
5624,66818,60214
5625,19118,250
5626,4294,9905
5627,11938,8758
5628,1364,19158
5629,29186,14951
5630,289301,6396
5631,303172,251421
5632,39600,642
5633,34249,20073
5634,121422,29572
5635,117661,70252
5636,57819,57965
5637,14957,1273
5638,38349,16743
5639,54100,2431
5640,474,15277
5641,15818,9598
5642,17885,373
5643,6867,4325
5644,5146,4343
5645,65068,16856
5646,14486,2183
5647,132676,76208
5648,106120,105466
5649,17588,15295
5650,8878,51150
5651,252754,521473
5652,269259,295483
5653,6581,34426
5654,380367,188930
5655,541587,179720
5656,5352,121
5657,876,8424
5658,434,213
5659,12512,34790
5660,917,6835
5661,3928,17122
5662,37970,80166
5663,30167,12800
5664,103579,12100
5665,76078,54419
5666,3021,13465
5667,30528,12908
5668,43415,5325
5669,86501,76146
5670,31545,11565
5671,41418,11307
5672,4102,16104
5673,8940,56609
5674,14171,16743
5675,14324,25836
5676,87452,20059
5677,40804,5951
5678,26510,89277
5679,68580,174910
5680,66288,45573
5681,41418,2710
5682,85967,30546
5683,11698,11322
5684,8629,2494
5685,1790,33925
5686,15065,4767
5687,196109,20405
5688,117,6625
5689,9182,3806
5690,5873,9689
5691,4877,324
5692,38926,12217
5693,32592,26141
5694,16293,4702
5695,20049,26873
5696,3377,4232
5697,8069,3646
5698,377189,34973
5699,8343,6082
5700,9101,43934
5701,4751,4665
5702,29005,29063
5703,172146,15891
5704,20592,21689
5705,33465,42165
5706,3703,270
5707,14229,6810
5708,571,1141
5709,32940,30321
5710,15785,39146
5711,21904,24103
5712,6735,37830
5713,103579,20056
5714,21681,103597
5715,5976,8325
5716,158,715
5717,26270,19366
5718,42337,15891
5719,21681,10243
5720,18037,86400
5721,5844,10816
5722,74769,9672
5723,65062,15891
5724,67004,130282
5725,40453,16448
5726,377189,34973
5727,15260,6999
5728,1104,7349
5729,26778,17660
5730,80450,103140
5731,34880,5344
5732,27687,45573
5733,4577,15891
5734,44999,15891
5735,2416,37286
5736,28412,8804
5737,156884,84285
5738,42337,8645
5739,19901,11685
5740,17544,23687
5741,13948,7375
5742,237144,58189
5743,13827,23901
5744,44944,35443
5745,25947,21908
5746,1790,42925
5747,58277,6965
5748,29,3885
5749,66328,8783
5750,18928,23217
5751,1512,5861
5752,84249,15291
5753,22404,28091
5754,18142,3076
5755,5234,16491
5756,6435,3885
5757,56204,4152
5758,41609,59793
5759,10577,6965
5760,75726,2471
5761,4343,51651
5762,15893,247576
5763,103579,73633
5764,43201,23419
5765,9348,3317
5766,62293,13101
5767,60660,12507
5768,17597,10953
5769,5970,43452
5770,9972,29572
5771,20601,30512
5772,10485,19437
5773,29,1433
5774,1494,20056
5775,77039,36275
5776,14548,10281
5777,62119,107417
5778,103579,87638
5779,24859,12031
5780,2372,62716
5781,426887,29518
5782,22618,11370
5783,81803,9120
5784,27229,29572
5785,14102,15891
5786,16713,43837
5787,728,23544
5788,41357,10281
5789,44414,53223
5790,26187,18098
5791,426887,439179
5792,74007,8100
5793,41357,6442
5794,41357,6442
5795,32667,5186
5796,32667,5186
5797,170856,88359
5798,24827,61618
5799,147049,15891
5800,167750,4652
5801,51712,98606
5802,191813,13997
5803,1252,965
5804,11816,6442
5805,6333,59759
5806,10007,76947
5807,21681,34589
5808,33934,3757
5809,48544,8387
5810,22893,27903
5811,8807,15891
5812,953,9624
5813,62564,103137
5814,4470,6599
5815,1819,61485
5816,74758,114943
5817,966,40018
5818,28575,4667
5819,49382,10049
5820,11487,51017
5821,1484,15753
5822,12955,21015
5823,1578,7700
5824,2604,9905
5825,45,21571
5826,15353,37677
5827,28635,15753
5828,2312,2935
5829,8769,24898
5830,213,3135
5831,24256,1565
5832,23526,5186
5833,14910,23389
5834,11171,29148
5835,3544,8630
5836,9238,11266
5837,32688,278297
5838,84747,127876
5839,737,6064
5840,166385,1018
5841,12390,8245
5842,8023,1401
5843,81923,16176
5844,7160,4166
5845,2901,4200
5846,25217,2753
5847,1576,14653
5848,21293,18858
5849,138378,30171
5850,19852,3552
5851,35268,3223
5852,15397,6297
5853,591,22824
5854,7198,1386
5855,17757,50664
5856,84124,31179
5857,21681,15025
5858,17757,54669
5859,14189,50306
5860,10968,5680
5861,8670,13297
5862,14269,33743
5863,54454,43566
5864,4888,1363
5865,75042,17253
5866,8233,834
5867,34151,36320
5868,23095,9978
5869,11244,18142
5870,1404,345
5871,17757,50664
5872,2033,3353
5873,2805,1868
5874,28635,15753
5875,58525,792
5876,2865,8097
5877,382,2492
5878,13235,15396
5879,183,22091
5880,24211,2985
5881,13003,6035
5882,1072,12267
5883,17757,35817
5884,25569,9905
5885,8668,12617
5886,12772,2666
5887,3436,42195
5888,6786,36320
5889,4816,41446
5890,1408,471
5891,32167,20056
5892,16679,15502
5893,46183,14155
5894,69264,20427
5895,31545,3546
5896,103579,36534
5897,24446,30500
5898,5254,493
5899,9552,1841
5900,2922,3546
5901,16146,10802
5902,13850,2941
5903,1961,33907
5904,414,9093
5905,14675,2436
5906,264,8082
5907,29959,4990
5908,69705,29572
5909,8339,44987
5910,57944,176566
5911,21681,44992
5912,23523,19161
5913,36806,25751
5914,29717,32331
5915,6147,99240
5916,17883,6633
5917,11968,5943
5918,6476,5530
5919,22834,3610
5920,36928,74688
5921,33567,202
5922,53654,39668
5923,15701,114561
5924,12326,32049
5925,55032,318369
5926,717,15891
5927,72831,74649
5928,71776,15946
5929,54360,25792
5930,9146,8691
5931,15561,49840
5932,22532,6081
5933,25733,10892
5934,1652,18753
5935,58128,55227
5936,13847,25115
5937,45,6883
5938,8571,5191
5939,17925,27453
5940,1157,2566
5941,312300,85908
5942,262,1018
5943,34610,29155
5944,83635,32336
5945,156616,20056
5946,14421,10127
5947,17757,77205
5948,2093,3835
5949,13003,4111
5950,46837,2471
5951,795,3086
5952,64806,30
5953,6718,34721
5954,17757,26676
5955,8651,2051
5956,38947,8224
5957,786,2447
5958,18712,3967
5959,44655,9030
5960,93876,24095
5961,175448,15891
5962,25505,1628
5963,11130,1374
5964,118892,46346
5965,143131,25159
5966,82746,265828
5967,44587,56924
5968,65028,17803
5969,3721,23004
5970,24130,20004
5971,55032,61618
5972,34702,21466
5973,138460,16891
5974,68876,450202
5975,114425,55273
5976,8879,9706
5977,41787,4806
5978,21082,19885
5979,591310,318369
5980,24178,21391
5981,2187,9390
5982,43831,34061
5983,33420,7816
5984,162164,21581
5985,197253,2712
5986,7308,83320
5987,49022,15891
5988,27457,39668
5989,6293,68685
5990,62929,22245
5991,17757,45748
5992,63201,4925
5993,296748,41665
5994,73534,10612
5995,5015,45483
5996,2445,4480
5997,7948,65729
5998,28405,2471
5999,40422,2471
6000,9725,31797
6001,4349,63831
6002,32592,26141
6003,11097,843
6004,10507,33797
6005,5140,4635
6006,23243,21687
6007,9091,8310
6008,1790,57913
6009,23173,804
6010,1819,8725
6011,75705,13958
6012,74899,31618
6013,34880,16857
6014,20982,9120
6015,41418,15891
6016,1790,90683
6017,1819,903
6018,171873,27241
6019,101642,43748
6020,5911,20622
6021,11542,7474
6022,33298,3165
6023,10592,839
6024,27532,31569
6025,29826,6688
6026,30459,38581
6027,17110,25084
6028,58536,4233
6029,66149,103421
6030,12986,3852
6031,200777,89586
6032,25983,21557
6033,23095,11299
6034,68876,422452
6035,56400,68364
6036,100056,45660
6037,131281,81804
6038,546,37
6039,91773,20056
6040,21751,5940
6041,14689,34474
6042,2461,5003
6043,44417,29572
6044,7543,30682
6045,23089,39044
6046,85469,61545
6047,8181,4933
6048,6951,35178
6049,27419,10337
6050,39135,2260
6051,20524,6965
6052,1569,13510
6053,6998,16743
6054,9802,1350
6055,29536,36536
6056,11129,30665
6057,1150,1733
6058,2082,69624
6059,1141,25292
6060,57827,6965
6061,7092,33714
6062,2449,807
6063,97853,11498
6064,5013,19161
6065,4051,1311
6066,19596,5390
6067,6202,19748
6068,31481,10685
6069,39798,13381
6070,1383,3976
6071,11022,2044
6072,218350,10395
6073,64403,48283
6074,36339,2431
6075,11288,7398
6076,7791,5493
6077,46687,34973
6078,8120,13510
6079,71952,37830
6080,32139,67264
6081,14585,55180
6082,84246,12414
6083,945,166683
6084,21424,50664
6085,40892,34465
6086,9745,74990
6087,165482,96792
6088,72157,64153
6089,4033,6155
6090,14585,55180
6091,42154,13958
6092,5976,19830
6093,29536,36536
6094,15679,156577
6095,13184,21976
6096,34880,75560
6097,31734,12236
6098,2488,25460
6099,210859,8360
6100,13130,27695
6101,14427,906
6102,68876,29518
6103,9048,411
6104,28432,6134
6105,33151,16046
6106,1893,39186
6107,10962,27871
6108,74036,18093
6109,5426,1591
6110,629,205
6111,7105,13958
6112,204128,58970
6113,15717,1828
6114,13832,20056
6115,35129,53994
6116,351412,75560
6117,12889,1396
6118,4804,416
6119,14947,42548
6120,39135,6965
6121,18098,70400
6122,717,15891
6123,4023,18202
6124,16697,6965
6125,47896,30540
6126,14561,112768
6127,25131,3623
6128,27930,17409
6129,8769,10685
6130,41418,15891
6131,63491,15891
6132,4377,4822
6133,46936,73211
6134,276958,305253
6135,278150,14577
6136,17162,286260
6137,211235,30540
6138,58375,20056
6139,32705,3546
6140,8589,5356
6141,27975,30171
6142,31417,27057
6143,7919,64778
6144,1790,13016
6145,46439,5807
6146,139308,157129
6147,71264,128757
6148,68259,64745
6149,54698,662
6150,27264,44798
6151,17167,194631
6152,96920,69319
6153,71796,17518
6154,30860,13943
6155,13394,55431
6156,24130,153176
6157,14999,58101
6158,4769,856
6159,1819,1788
6160,3220,165313
6161,5239,136340
6162,6632,15891
6163,10592,17928
6164,18907,38761
6165,1996,4663
6166,32303,43458
6167,32010,10685
6168,4725,27906
6169,14818,270
6170,1399,7313
6171,3761,3716
6172,17281,30548
6173,33344,117974
6174,15983,23320
6175,14421,11675
6176,182203,71486
6177,16496,2577
6178,37440,29572
6179,131281,305253
6180,55416,20405
6181,22619,16089
6182,33191,240682
6183,22558,159482
6184,64879,132394
6185,133808,6802
6186,14714,1841
6187,33966,52900
6188,66527,39606
6189,86008,17970
6190,143801,58342
6191,14722,3070
6192,37461,74623
6193,1330,14445
6194,15930,16695
6195,4051,1311
6196,88000,15891
6197,102061,963
6198,103579,3949
6199,26566,4071
6200,38045,141835
6201,1600,813
6202,21751,1396
6203,93503,34558
6204,26302,7357
6205,13728,9032
6206,6061,6963
6207,7783,28839
6208,46837,52969
6209,18284,8587
6210,155322,19233
6211,102061,17936
6212,116393,19161
6213,5800,36878
6214,81175,39668
6215,31545,25084
6216,86847,8655
6217,34880,100505
6218,113196,29837
6219,2031,7049
6220,41400,29572
6221,201513,29554
6222,81946,51060
6223,48666,17565
6224,24087,71165
6225,591310,364600
6226,209197,247576
6227,29407,7478
6228,252705,78022
6229,38796,84183
6230,538541,7057
6231,67273,15891
6232,10425,2051
6233,182316,77333
6234,56361,6630
6235,5750,7131
6236,13184,21976
6237,10213,91381
6238,147049,62928
6239,3014,4563
6240,40943,24114
6241,158,8154
6242,54591,6396
6243,9145,62011
6244,4878,9905
6245,34396,9169
6246,6970,1308
6247,152624,93604
6248,34880,4963
6249,54591,64641
6250,54591,107439
6251,4070,28482
6252,1488,8011
6253,104429,58895
6254,25318,15891
6255,63043,16645
6256,27100,9532
6257,36339,54356
6258,8550,25159
6259,69582,29572
6260,7788,26014
6261,734,2438
6262,23645,44313
6263,65725,50674
6264,789,1397
6265,56336,13715
6266,382,2417
6267,2780,8151
6268,51513,1814
6269,182492,450202
6270,18853,17394
6271,71013,22190
6272,41357,10281
6273,29963,38193
6274,37440,29572
6275,19615,5014
6276,14548,10281
6277,9121,10492
6278,1628,11675
6279,5536,5299
6280,8730,79609
6281,13066,6604
6282,2365,706
6283,19059,30169
6284,77189,122167
6285,2996,3546
6286,8246,38310
6287,8692,384
6288,12882,36589
6289,14538,976
6290,129693,23148
6291,1723,32895
6292,14974,112782
6293,51569,66684
6294,34880,48901
6295,5930,25084
6296,3837,2927
6297,34880,48901
6298,21681,41044
6299,256565,74623
6300,9056,15891
6301,252754,142448
6302,191465,76953
6303,46439,17438
6304,191465,76953
6305,123734,39668
6306,6061,71277
6307,6401,1513
6308,28431,9394
6309,14548,23536
6310,7902,28358
6311,158102,65757
6312,23841,97687
6313,24130,153176
6314,3021,808
6315,8869,4112
6316,29417,116661
6317,55142,10017
6318,26999,6965
6319,74114,388328
6320,2031,8456
6321,26379,2763
6322,2365,706
6323,52800,3665
6324,1812,16937
6325,8666,5197
6326,236022,56185
6327,43913,19256
6328,227,6567
6329,11586,3613
6330,16096,25055
6331,26064,2022
6332,96201,164697
6333,34880,12435
6334,5642,11095
6335,42952,7846
6336,50315,46065
6337,6026,9672
6338,55232,25084
6339,63877,55490
6340,36339,102787
6341,42893,24831
6342,11667,8637
6343,21976,29174
6344,20286,22517
6345,9943,3546
6346,79620,101895
6347,40190,6442
6348,69022,15789
6349,11661,20318
6350,15717,17639
6351,2912,11254
6352,7365,24757
6353,151062,13060
6354,60660,450620
6355,13509,8709
6356,128,81382
6357,9888,1394
6358,621,1778
6359,414,51532
6360,357,58943
6361,13644,103035
6362,1996,715
6363,19043,11444
6364,69,8691
6365,7094,8100
6366,21681,51905
6367,74161,347490
6368,34824,39749
6369,35129,53994
6370,55025,3443
6371,4510,11416
6372,417,4544
6373,69809,6278
6374,43411,29997
6375,25865,14521
6376,7066,9905
6377,6900,1228
6378,5497,8872
6379,18349,3546
6380,4163,12845
6381,11822,25607
6382,89255,71772
6383,39201,9259
6384,855,271
6385,17913,43542
6386,21681,668
6387,20796,1278
6388,15298,6087
6389,21169,14383
6390,27433,35085
6391,21681,63429
6392,27961,18506
6393,18563,20741
6394,1265,5612
6395,10916,38702
6396,21183,858
6397,382,2901
6398,17597,14010
6399,21985,33743
6400,2366,19298
6401,1392,2916
6402,34007,3446
6403,13183,57619
6404,5762,1278
6405,184022,31803
6406,36806,6194
6407,24806,26066
6408,54454,52199
6409,17597,5765
6410,5177,9625
6411,23987,109
6412,107414,106470
6413,1392,17037
6414,12390,8245
6415,2366,33622
6416,37695,49906
6417,1663,856
6418,3624,8632
6419,13918,17031
6420,35209,4897
6421,17757,45748
6422,17757,25714
6423,17307,197798
6424,23616,4923
6425,64669,27747
6426,7396,1841
6427,30178,9814
6428,9915,62099
6429,9915,1841
6430,71962,21317
6431,52543,815
6432,6708,20074
6433,15489,15558
6434,9682,1584
6435,7308,15241
6436,7308,1606
6437,5109,20746
6438,45188,35817
6439,35571,344
6440,17757,45748
6441,23292,11770
6442,82406,211641
6443,16852,37791
